date,전체 눈덮임 비율(%),보퍼트 해 눈덮임 비율(%)
1979-05-21,7.799586776859504,23.52941176470588
1979-05-28,6.3533057851239665,23.52941176470588
1979-06-04,6.2370867768595035,23.52941176470588
1979-06-11,5.901342975206612,23.52941176470588
1979-06-18,4.080578512396695,23.52941176470588
1979-06-25,2.866735537190083,23.52941176470588
1979-07-02,2.5955578512396693,23.52941176470588
1979-07-09,2.1952479338842976,17.647058823529413
1979-07-16,2.1048553719008263,17.647058823529413
1979-07-23,2.0919421487603307,17.647058823529413
1979-07-30,2.0015495867768593,11.76470588235294
1979-08-06,1.9111570247933882,17.647058823529413
1979-08-13,1.278409090909091,5.88235294117647
1979-08-20,1.459194214876033,5.88235294117647
1979-08-27,1.4979338842975207,5.88235294117647
1979-09-03,1.381714876033058,5.88235294117647
1979-09-10,1.4721074380165289,5.88235294117647
1979-09-17,1.5495867768595042,5.88235294117647
1979-09-24,1.7432851239669422,5.88235294117647
1979-10-01,3.2799586776859506,23.52941176470588
1979-10-08,4.403409090909091,23.52941176470588
1979-10-15,4.519628099173554,23.52941176470588
1979-10-22,5.216942148760331,23.52941176470588
1979-10-29,6.03047520661157,23.52941176470588
1979-11-05,7.141012396694214,23.52941176470588
1979-11-12,8.509814049586776,23.52941176470588
1979-11-19,10.614669421487603,23.52941176470588
1979-11-26,11.828512396694215,23.52941176470588
1979-12-03,13.494318181818182,23.52941176470588
1979-12-10,12.732438016528928,23.52941176470588
1979-12-17,13.99793388429752,23.52941176470588
1979-12-24,13.66219008264463,23.52941176470588
1979-12-31,15.457128099173554,23.52941176470588
1980-01-07,17.394111570247933,23.52941176470588
1980-01-14,16.81301652892562,23.52941176470588
1980-01-21,16.65805785123967,23.52941176470588
1980-01-28,18.013946280991735,23.52941176470588
1980-02-04,18.81456611570248,23.52941176470588
1980-02-11,19.421487603305785,23.52941176470588
1980-02-18,18.917871900826448,23.52941176470588
1980-02-25,17.678202479338843,23.52941176470588
1980-03-03,17.897727272727273,23.52941176470588
1980-03-10,16.451446280991735,23.52941176470588
1980-03-17,16.30940082644628,23.52941176470588
1980-03-24,15.68956611570248,23.52941176470588
1980-03-31,14.837293388429751,23.52941176470588
1980-04-07,14.165805785123966,23.52941176470588
1980-04-14,13.068181818181818,23.52941176470588
1980-04-21,11.893078512396695,23.52941176470588
1980-04-28,10.898760330578511,23.52941176470588
1980-05-05,8.40650826446281,23.52941176470588
1980-05-12,8.329028925619834,23.52941176470588
1980-05-19,7.838326446280992,23.52941176470588
1980-05-26,6.275826446280992,23.52941176470588
1980-06-02,5.410640495867768,23.52941176470588
1980-06-09,4.958677685950414,23.52941176470588
1980-06-16,4.597107438016529,23.52941176470588
1980-06-23,2.9958677685950414,23.52941176470588
1980-06-30,2.427685950413223,17.647058823529413
1980-07-07,2.066115702479339,0.0
1980-07-14,2.066115702479339,0.0
1980-07-21,1.9886363636363635,0.0
1980-07-28,1.756198347107438,11.76470588235294
1980-08-04,1.6787190082644627,11.76470588235294
1980-08-11,1.5108471074380165,11.76470588235294
1980-08-18,1.459194214876033,11.76470588235294
1980-08-25,1.5237603305785123,14.705882352941178
1980-09-01,1.368801652892562,11.76470588235294
1980-09-08,1.5366735537190084,11.76470588235294
1980-09-15,1.5625,11.76470588235294
1980-09-22,1.6012396694214874,11.76470588235294
1980-09-29,2.233987603305785,23.52941176470588
1980-10-06,2.31146694214876,23.52941176470588
1980-10-13,4.261363636363636,23.52941176470588
1980-10-20,4.597107438016529,23.52941176470588
1980-10-27,5.836776859504132,23.52941176470588
1980-11-03,7.877066115702479,17.647058823529413
1980-11-10,11.466942148760332,23.52941176470588
1980-11-17,11.454028925619834,23.52941176470588
1980-11-24,11.62190082644628,23.52941176470588
1980-12-01,12.745351239669422,23.52941176470588
1980-12-08,13.68801652892562,23.52941176470588
1980-12-15,13.18440082644628,23.52941176470588
1980-12-22,13.946280991735538,23.52941176470588
1980-12-29,14.759814049586778,23.52941176470588
1981-01-05,14.824380165289256,23.52941176470588
1981-01-12,15.340909090909092,23.52941176470588
1981-01-19,16.141528925619834,23.52941176470588
1981-01-26,15.637913223140496,23.52941176470588
1981-02-02,17.25206611570248,23.52941176470588
1981-02-09,16.96797520661157,23.52941176470588
1981-02-16,16.774276859504134,23.52941176470588
1981-02-23,15.870351239669422,23.52941176470588
1981-03-02,16.102789256198346,23.52941176470588
1981-03-09,16.99380165289256,23.52941176470588
1981-03-16,16.774276859504134,23.52941176470588
1981-03-23,15.3150826446281,23.52941176470588
1981-03-30,15.392561983471072,23.52941176470588
1981-04-06,14.785640495867769,23.52941176470588
1981-04-13,12.887396694214875,23.52941176470588
1981-04-20,12.009297520661157,23.52941176470588
1981-04-27,11.09245867768595,23.52941176470588
1981-05-04,9.736570247933884,23.52941176470588
1981-05-11,8.974690082644628,23.52941176470588
1981-05-18,8.380681818181818,23.52941176470588
1981-05-25,7.166838842975206,23.52941176470588
1981-06-01,6.056301652892563,23.52941176470588
1981-06-08,5.991735537190083,23.52941176470588
1981-06-15,5.036157024793388,23.52941176470588
1981-06-22,4.196797520661157,23.52941176470588
1981-06-29,3.589876033057851,23.52941176470588
1981-07-06,3.34452479338843,17.647058823529413
1981-07-13,2.0790289256198347,2.941176470588235
1981-07-20,1.4979338842975207,0.0
1981-07-27,1.6012396694214874,0.0
1981-08-03,1.6270661157024795,0.0
1981-08-10,1.5883264462809916,0.0
1981-08-17,1.6012396694214874,11.76470588235294
1981-08-24,1.5625,5.88235294117647
1981-08-31,1.6399793388429753,14.705882352941178
1981-09-07,1.4333677685950414,17.647058823529413
1981-09-14,1.3171487603305785,20.588235294117645
1981-09-21,1.3946280991735538,20.588235294117645
1981-09-28,1.8982438016528924,20.588235294117645
1981-10-05,2.2856404958677685,17.647058823529413
1981-10-12,4.5841942148760335,23.52941176470588
1981-10-19,5.3977272727272725,23.52941176470588
1981-10-26,8.871384297520661,23.52941176470588
1981-11-02,7.9158057851239665,23.52941176470588
1981-11-09,10.575929752066116,23.52941176470588
1981-11-16,12.022210743801654,23.52941176470588
1981-11-23,13.40392561983471,23.52941176470588
1981-11-30,14.333677685950413,23.52941176470588
1981-12-07,15.508780991735538,23.52941176470588
1981-12-14,16.141528925619834,23.52941176470588
1981-12-21,16.722623966942148,23.52941176470588
1981-12-28,16.761363636363637,23.52941176470588
1982-01-04,17.574896694214875,23.52941176470588
1982-01-11,18.14307851239669,23.52941176470588
1982-01-18,18.866219008264462,23.52941176470588
1982-01-25,18.633780991735538,23.52941176470588
1982-02-01,18.4271694214876,23.52941176470588
1982-02-08,18.00103305785124,23.52941176470588
1982-02-15,17.88481404958678,23.52941176470588
1982-02-22,17.135847107438014,23.52941176470588
1982-03-01,16.916322314049587,23.52941176470588
1982-03-08,16.025309917355372,23.52941176470588
1982-03-15,14.927685950413222,23.52941176470588
1982-03-22,15.005165289256198,23.52941176470588
1982-03-29,14.708161157024794,23.52941176470588
1982-04-05,13.920454545454545,23.52941176470588
1982-04-12,12.732438016528928,23.52941176470588
1982-04-19,11.660640495867769,23.52941176470588
1982-04-26,10.201446280991735,23.52941176470588
1982-05-03,8.71642561983471,23.52941176470588
1982-05-10,7.347623966942149,23.52941176470588
1982-05-17,6.934400826446281,23.52941176470588
